row	column	plot	rep	block	family	individual	pedigree	inferred.group	harvest.date	pre.terminal.flowering.day	terminal.flowering.day	wet.biomass	dry.biomass	dry.stripped.biomass	pred.dry.biomass	pred.dry.stripped.biomass	trunk.length	basal.stem.diameter	primary.stem.volume	powdery.mildew.71dap	powdery.mildew.86dap	powdery.mildew.92dap	powdery.mildew.mean	powdery.mildew.audpc	chl.conc.index	grean.leaf.index	leaflet.number	middle.leaflet.width	middle.leaflet.area	leaf.mass	leaf.area	leaf.length	leaf.perimeter	leaf.circularity	specific.leaf.area	petiole.mass	petiole.area	petiole.length	petiole.perimeter	pertiole.circularity	specific.petiole.area	leafing.intensity	branching.pairs	internode.length	max.canopy.diameter	max.canopy.diameter.height	kite.hyp.a	kite.hyp.b	kite.area	kite.perimeter	kite.circularity	kite.branch.angle	kite.hyp.ratio	specific.kite.area	kite.volume	dry.stripped.biomass.prop	wet.biomass.leaf.fraction	wet.biomass.stem.fraction	canopy.leaf.number	canopy.leaf.area	canopy.leaf.perimeter	canopy.leaf.density	height.6dap	height.14dap	height.21dap	height.28dap	height.35dap	height.42dap	height.49dap	height.56dap	height.63dap	height.70dap	mean.growth.rate	day.max.growth.rate	growth.rate.mumax	growth.rate.y0
1	5	125	1	1	19-1205	GVA-H-19-1205-001	(TJxTJ #4) x (TJxTJ #4)	West.Coast	2020-09-24	42	56	1.5	NA	NA	0.356795	0.337645	11	2.23	110.6616849	25	75	70	56.66666667	1547.5	52.2	0.084749415	5	1.38342	11.09695279	0.157	23.98883	12.00025	83.90153	0.042823205	152.7950955	0.0118	0.51388	2.90813	6.59781	0.148344678	43.54915254	19.43405341	13	3.85	76	49	52.34501	53.74012	2812	212.1702	0.784976	45	0.97404	7.881276363	239020	0.946327723	1.419491585	0.080508415	2150.605096	51590.50003	0.215841771	0.005938798	30	30	35	42	56	74	80	83	85	85	0.873015873	42	0.039080424	14.29430622
2	5	126	2	1	19-1205	GVA-H-19-1205-002	(TJxTJ #4) x (TJxTJ #4)	West.Coast	2020-10-09	70	85	2.96	NA	NA	0.961542	0.649442	5	2.74	257.478546	20	15	20	18.33333333	455	50.2	0.128277212	7	1.69416	17.36380106	0.2993	49.32437	15.33645	126.5047	0.038730945	164.7990979	0.0229	0.71988	3.4694	8.05363	0.13947187	31.43580786	8.427380571	8	6.25	93	47	94.26691	62.6598	5766	313.8534	0.735582	47.91084	1.504424	5.996617932	743814	0.675417194	1.999234896	0.960765104	2169.869696	107027.4557	0.14389008	0.002687816	27	29	32	42	53	72	88	109	129	131	1.650793651	56	0.039462917	13.49466809
3	5	127	3	1	19-1205	GVA-H-19-1205-003	(TJxTJ #4) x (TJxTJ #4)	West.Coast	2020-09-24	42	56	1.22	NA	NA	0.274933	0.296136	12	1.73	71.30208428	50	80	80	70	1855	56.7	0.080782087	3	1.49182	13.48538573	0.1274	21.41432	13.52648	61.05564	0.072187596	168.0872841	0.0112	0.55257	3.21632	7.37001	0.127838308	49.33660714	13.09141122	13	3.85	79	40	64.50775	48.41746	3120.5	225.8504	0.768763	54.66867	1.332324	11.35003801	283965.5	1.077120608	1.314087141	-0.094087141	2324.458399	49776.69598	0.17529135	0.00462763	27	29	34	43	57	76	85	87	91	91	1.015873016	42	0.040396626	13.96310178
4	5	128	4	1	19-1205	GVA-H-19-1205-004	(TJxTJ #4) x (TJxTJ #4)	West.Coast	2020-09-24	42	56	2.68	NA	NA	0.701785	0.512576	7	2.81	217.0553853	30	65	65	53.33333333	1427.5	52.7	0.103130388	3	1.48867	12.82300646	0.1532	24.83746	12.88627	69.67616	0.06429077	162.1244125	0.0119	0.51886	3.65417	8.29148	0.09484096	43.60168067	15.41448207	13	3.85	89	55	66.93467	65.45418	4361	264.7777	0.781687	42.83309	1.022619	6.214153908	457905	0.730388937	1.957442351	0.722557649	3345.796345	83101.08288	0.181481056	0.004274778	26	29	37	51	69	91	99	100	105	105	1.253968254	42	0.045572021	14.19213139
5	5	129	5	1	19-1205	GVA-H-19-1205-005	(TJxTJ #4) x (TJxTJ #4)	West.Coast	2020-10-09	63	70	4.16	NA	NA	1.220363	0.827338	5	3.36	446.2971656	30	50	60	46.66666667	1205	48.3	0.09818758	5	1.75883	17.25919635	0.302	48.72805	14.67726	118.93	0.043291841	161.3511589	0.0172	0.63594	3.0326	7.00984	0.16263342	36.97325581	6.138353573	7	7.14	106	73	90.21086	86.21485	7473	352.8514	0.75426	37.93327	1.04635	6.123587818	1091058	0.677944185	2.820247812	1.339752188	2739.529801	133491.9451	0.122350915	0.002584874	28	29	40	48	66	87	102	131	146	151	1.952380952	56	0.040863111	15.65871371
6	5	130	6	1	19-1205	GVA-H-19-1205-006	(TJxTJ #4) x (TJxTJ #4)	West.Coast	2020-09-24	42	56	1.84	NA	NA	0.456199	0.388049	8	1.79	77.1724905	45	45	45	45	1170	56.7	0.102103269	3	1.4247	12.23863538	0.1156	18.27294	12.85396	54.50703	0.077288211	158.0704152	0.0066	0.26789	1.61973	3.81024	0.231879151	40.58939394	43.49769248	14	3.57	64	48	53.60037	51.22499	2656	209.6507	0.759356	38.65981	1.046371	5.822020653	241696	0.850613438	1.565128727	0.274871273	3356.82526	61339.06656	0.253786023	0.006475609	35	36	40	48	61	77	83	88	91	92	0.904761905	42	0.033243749	19.07060591
7	5	131	7	1	19-1205	GVA-H-19-1205-007	(TJxTJ #4) x (TJxTJ #4)	West.Coast	2020-09-24	42	56	2.24	NA	NA	0.573145	0.447347	6	2.21	131.7014022	45	80	75	66.66666667	1790	51.6	0.097163029	5	1.1888	10.20470852	0.1363	20.1807	12.8541	71.64065	0.049411388	148.0608951	0.0074	0.35034	2.18758	5.07197	0.171137915	47.34324324	24.92058739	12	4.17	89	46	72.31355	59.83519	4316.5	264.2975	0.776525	48.04837	1.208546	7.531252999	444599.5	0.780512785	1.748348638	0.491651362	3282.076302	66234.59723	0.14897587	0.003932413	27	29	35	46	61	81	92	99	103	103	1.206349206	42	0.041457587	14.3904187
8	5	132	8	1	19-1205	GVA-H-19-1205-008	(TJxTJ #4) x (TJxTJ #4)	West.Coast	2020-09-24	42	56	2.36	NA	NA	0.608228	0.465137	13	2.32	152.1837747	60	80	80	73.33333333	1930	55.9	0.078479448	3	1.30851	11.64788521	0.1161	18.99745	13.3268	61.30784	0.063514538	163.6300603	0.0056	0.29784	1.86494	4.30761	0.201706612	53.18571429	26.32572351	10	5	89	50	73.10438	57.87271	4227.5	261.9542	0.774182	50.25781	1.263193	6.950518556	456570	0.764741183	1.804789191	0.555210809	4006.347976	76110.39535	0.166700386	0.00395293	32	36	47	60	77	97	104	106	108	108	1.206349206	42	0.037203358	21.25269529
9	5	133	9	1	19-1205	GVA-H-19-1205-009	(TJxTJ #4) x (TJxTJ #4)	West.Coast	2020-09-24	42	56	2.14	0.56	0.43	0.543908	0.432523	5	2.21	138.0946741	55	75	75	68.33333333	1800	48.9	0.086151398	3	1.35649	11.39101244	0.1172	18.28446	12.56689	52.43401	0.083572974	156.0107509	0.0067	0.28518	1.62995	4.03263	0.22036985	42.5641791	26.72419705	11	4.55	81	54	67.5	63.57083	4171.5	262.1417	0.762834	39.57477	1.061808	7.669495576	450522	0.795213529	1.701756952	0.438243048	3690.469283	67478.23799	0.149777898	0.0037773	28	29	34	47	64	85	100	104	108	108	1.26984127	42	0.045690223	12.95895696
10	5	134	10	1	19-1205	GVA-H-19-1205-010	(TJxTJ #4) x (TJxTJ #4)	West.Coast	2020-10-09	70	85	3.94	NA	NA	1.248058	0.794723	5	3	313.3738672	20	40	35	31.66666667	862.5	52.6	0.103995761	5	1.66447	15.71332913	0.2628	45.91418	14.1215	116.14594	0.042770924	174.7114916	0.0216	0.76868	4.02696	9.06488	0.117552353	35.58703704	9.65000735	8	6.25	112	71	75.74299	86.55634	6552	324.5987	0.78143	40.3141	0.875072	5.249756021	799344	0.636767682	2.508864668	1.431135332	3024.060122	138847.2408	0.173701486	0.003138655	31	34	41	51	62	80	95	109	122	133	1.619047619	42	0.032613059	20.12213626
11	5	135	11	1	19-1205	GVA-H-19-1205-011	(TJxTJ #4) x (TJxTJ #4)	West.Coast	2020-10-09	63	70	4.4	NA	NA	1.290531	0.862917	5	3.37	466.7970264	30	45	40	38.33333333	1030	48	0.103115204	5	1.76367	18.26105723	0.2999	53.28579	15.49093	123.46999	0.043923652	177.6785262	0.0272	0.89736	4.23119	9.62238	0.121789981	32.99117647	6.164026234	8	6.25	110	67	102.0833	82.87943	8140	369.9255	0.747491	41.57613	1.231709	6.307481184	1245420	0.668652671	2.942071752	1.457928248	2877.349116	153321.8208	0.123108526	0.002362313	31	35	44	56	73	95	114	137	153	157	2	56	0.037915231	19.39509697
12	5	136	12	1	19-1205	GVA-H-19-1205-012	(TJxTJ #4) x (TJxTJ #4)	West.Coast	2020-10-09	63	70	4.98	1.62	1.06	1.460102	0.9489	8	3.48	529.4727161	25	30	25	26.66666667	715	47.6	0.120431442	5	1.70688	15.08572869	0.2389	38.98665	13.21329	90.44166	0.059894747	163.1923399	0.0108	0.35048	2.03515	4.77858	0.192874753	32.45185185	7.501717599	6	8.33	125	69	107.1226	87.33413	9250	388.9134	0.768503	45.69587	1.226583	6.335173844	1443000	0.649886104	3.236432797	1.743567203	3971.954793	154853.2113	0.107313383	0.00224285	27	29	40	53	68	95	115	137	156	167	2.222222222	42	0.041639713	16.24300633
13	5	137	13	1	19-1205	GVA-H-19-1205-013	(TJxTJ #4) x (TJxTJ #4)	West.Coast	2020-09-24	42	56	1.92	NA	NA	0.479588	0.399908	5	2.04	100.2343986	75	75	60	70	1867.5	49.2	0.090570646	3	1.39912	12.60142318	0.1271	19.89638	13.48102	56.70739	0.077750755	156.5411487	0.0109	0.50221	2.97344	6.64602	0.142880161	46.07431193	31.39046526	11	4.55	74	47	57.48913	55.97321	3182	226.9247	0.776509	41.37852	1.027083	6.63486159	289562	0.833857394	1.601006197	0.318993803	3146.404406	62602.0577	0.216195695	0.005529062	27	29	35	48	62	81	86	91	91	92	1.031746032	42	0.041595273	14.75767486
14	5	138	14	1	19-1205	GVA-H-19-1205-014	(TJxTJ #4) x (TJxTJ #4)	West.Coast	2020-10-09	63	70	4.01	NA	NA	1.176509	0.805101	3	3.16	394.747819	25	55	50	43.33333333	1177.5	56.6	0.103111454	5	1.50195	13.20950488	0.1699	30.64604	13.15813	98.53989	0.039660673	180.3769276	0.0137	0.54219	3.1404	7.02566	0.138034329	39.57591241	12.00431127	6	8.33	111	73	89.33225	89.33225	7770	357.329	0.764706	38.40939	1	6.60428437	1111110	0.684313507	2.744097164	1.265902836	4738.675692	145221.6448	0.130699611	0.00246969	32	34	41	49	61	82	101	124	143	151	1.888888889	56	0.037593121	16.62188691
15	5	139	15	1	19-1205	GVA-H-19-1205-015	(TJxTJ #4) x (TJxTJ #4)	West.Coast	2020-10-09	63	70	5.8	NA	NA	1.69984	1.070462	4	3.39	439.2592127	25	45	45	38.33333333	1020	49.8	0.099047975	5	1.60991	13.60334822	0.2108	36.31469	12.6337	99.87776	0.045746157	172.2708254	0.0186	0.56118	3.07878	7.09023	0.140278593	30.17096774	11.56058389	8	6.25	119	93	76.44769	107.0572	8151.5	367.0098	0.760487	33.76428	0.714083	4.795451337	1149361.5	0.629742799	3.652508236	2.147491764	5078.092979	184409.3723	0.160445058	0.003177859	32	36	46	57	67	89	115	130	141	146	1.80952381	49	0.03653498	19.19413322
16	5	140	5	1	TJ's CBD	TJ's CBD 5	TJ's CBD (Stem Holdings)	West.Coast	2020-10-09	63	70	5.46	NA	NA	1.600436	1.020058	3	4.98	811.5911921	20	45	35	33.33333333	927.5	42.8	0.130397046	5	1.81306	18.04598075	0.2571	45.97848	14.88592	105.952	0.05146905	178.8350058	0.0227	0.78526	3.87282	8.53871	0.135343939	34.59295154	4.888610817	8	6.25	107	60	82.65138	78.17448	6420	321.6517	0.779782	43.18581	1.057268	4.011406892	789660	0.637362569	3.479999625	1.980000375	3967.553481	182422.0784	0.231013447	0.004406959	NA	NA	NA	NA	NA	NA	NA	112	123	125	NA	NA	NA	NA
17	5	141	1	2	19-1206	GVA-H-19-1206-001	(TJxTJ #5) x (TJxTJ #5)	West.Coast	2020-09-24	42	56	2.6	NA	NA	0.678395	0.500716	28	2.85	195.6348285	20	35	40	31.66666667	825	34.8	0.137289968	5	2.001	22.80137874	0.2867	50.2551	17.0456	93.87547	0.071661477	175.288106	0.0383	1.52947	6.40342	14.2663	0.094433943	39.93394256	8.927248052	12	4.17	81	45	62.04232	43.92323	2592	211.9311	0.725196	67.22962	1.412517	3.820782877	238464	0.738089166	1.919031832	0.680968168	1746.480642	87769.5593	0.368062094	0.00804747	30	32	36	46	63	79	88	92	92	92	0.984126984	35	0.040933594	14.81685623
20	5	144	4	2	19-1206	GVA-H-19-1206-004	(TJxTJ #5) x (TJxTJ #5)	West.Coast	2020-09-24	42	56	2.12	NA	NA	0.538061	0.429558	13	2.35	131.5666278	5	25	25	18.33333333	500	46.2	0.118657804	5	1.78711	14.68679017	0.1686	31.01245	12.27539	70.13374	0.079230417	183.9409846	0.018	1.04355	5.52523	12.44891	0.084617555	57.975	19.36504444	12	4.17	66	49	52.63079	48.83646	2541	202.9345	0.775359	42.51045	1.077695	4.722512875	228690	0.798344426	1.692490182	0.427509818	2547.793594	79013.32145	0.345504051	0.007400805	32	32	40	49	64	75	85	88	90	91	0.936507937	35	0.034574096	18.83410969
21	5	145	5	2	19-1206	GVA-H-19-1206-005	(TJxTJ #5) x (TJxTJ #5)	West.Coast	2020-09-24	49	56	3.34	0.82	0.56	0.894745	0.610419	27	3.29	306.0442174	5	20	35	20	490	35.7	0.115080212	5	1.19856	10.8266674	0.1812	26.23476	13.52838	74.69165	0.059093927	144.7834437	0.0204	0.86101	4.51794	10.08621	0.106356013	42.20637255	11.00742339	10	5	95	60	66.82253	57.83814	3800	249.3213	0.768201	55.21087	1.155337	4.247020101	406600	0.68222678	2.278637444	1.061362556	3368.758278	88378.56493	0.217359973	0.005604126	34	37	45	58	78	97	102	103	107	108	1.174603175	35	0.04006508	19.11742659
22	5	146	6	2	19-1206	GVA-H-19-1206-006	(TJxTJ #5) x (TJxTJ #5)	West.Coast	2020-09-24	42	56	1.76	NA	NA	0.43281	0.376189	12	2.46	152.0932968	10	25	40	25	620	49.5	0.128885837	3	1.84577	14.08013251	0.1026	17.55604	11.38285	37.99356	0.152832757	171.111501	0.0109	0.62108	2.97009	7.25284	0.148368332	56.97981651	24.10730473	12	4.17	62	42	61.40033	43.13931	2573	209.0793	0.739652	45.93919	1.423303	5.944871884	244435	0.869178161	1.529753564	0.230246436	3666.559454	64370.26444	0.263343075	0.006258325	31	33	40	50	63	80	86	93	95	96	1.031746032	42	0.034200285	19.2074073
23	5	147	7	2	19-1206	GVA-H-19-1206-007	(TJxTJ #5) x (TJxTJ #5)	West.Coast	2020-09-24	42	56	1.8	NA	NA	0.444504	0.382119	23	2.43	140.6768277	15	25	25	21.66666667	575	45.2	0.104129685	3	1.59168	13.80951888	0.1146	21.55822	12.97513	49.03872	0.112653454	188.117103	0.0123	0.67073	3.07846	7.5144	0.149268778	54.53089431	23.70235229	13	3.85	61	54	47.18315	43.4885	2043.5	181.3433	0.780875	44.53419	1.084957	4.597258967	183915	0.859652557	1.547374602	0.252625398	3334.371728	71883.11927	0.390849682	0.008413531	32	35	39	49	62	76	82	88	90	91	0.936507937	42	0.033186414	19.36725239
24	5	148	8	2	19-1206	GVA-H-19-1206-008	(TJxTJ #5) x (TJxTJ #5)	West.Coast	2020-09-24	42	56	2.64	NA	NA	0.69009	0.506646	23	2.5	161.9883712	10	30	40	26.66666667	685	55.5	0.109586137	3	1.59624	13.88235768	0.153	27.42918	13.00627	57.89147	0.102847451	179.2756863	0.0156	0.82466	3.61561	8.08701	0.158456053	52.86282051	20.44228076	12	4.17	78	51	61.84658	48.01042	2964	219.714	0.771565	54.32359	1.288191	4.295091945	293436	0.734173803	1.938218841	0.701781159	3311.411765	90829.30935	0.309537035	0.006605252	36	36	41	52	70	83	92	95	99	99	1	35	0.037997345	18.1342015
25	5	149	9	2	19-1206	GVA-H-19-1206-009	(TJxTJ #5) x (TJxTJ #5)	West.Coast	2020-09-24	42	56	2.32	NA	NA	0.596534	0.459207	25	2.65	189.3640787	5	30	35	23.33333333	620	37.8	0.119369005	3	1.57445	11.37265448	0.1118	19.7556	10.78907	41.55189	0.143786636	176.7048301	0.0116	0.72749	3.99786	9.49223	0.101461292	62.71465517	21.69047671	13	3.85	77	60	54.80192	52.03124	2849	213.6663	0.784206	47.72631	1.05325	4.775922244	282051	0.769791831	1.785917047	0.534082953	4107.397138	81144.09489	0.287692988	0.006331894	33	33	40	51	65	83	88	95	99	103	1.111111111	42	0.036360078	18.37421607
26	5	150	10	2	19-1206	GVA-H-19-1206-010	(TJxTJ #5) x (TJxTJ #5)	West.Coast	2020-09-24	42	56	2.14	NA	NA	0.543908	0.432523	22	2.38	124.566662	5	30	40	25	647.5	46.6	0.126197599	5	1.84725	17.36659172	0.2163	37.03216	14.05354	74.96502	0.082807865	171.2073971	0.0298	1.22992	5.60901	12.92108	0.092574014	41.27248322	16.05280242	15	3.33	72	54	46.8615	48.16638	2232	190.0558	0.776501	48.36646	0.972909	4.103635174	187488	0.795213529	1.701756952	0.438243048	1999.644013	74051.13703	0.394964675	0.009076618	34	34	37	47	61	69	80	81	84	84	0.793650794	35	0.033944749	18.1698401
27	5	151	11	2	19-1206	GVA-H-19-1206-011	(TJxTJ #5) x (TJxTJ #5)	West.Coast	2020-09-24	42	56	2.56	NA	NA	0.666701	0.494786	21	2.46	158.4305175	5	25	25	18.33333333	500	40.4	0.134143176	3	2.10338	25.984995	0.203	33.96725	18.4831	65.47434	0.099569882	167.3263547	0.0264	1.19819	5.30083	11.89352	0.10644242	45.38598485	15.38446946	11	4.55	70	64	49.49747	55.44367	2730	209.8823	0.778791	39.14399	0.892753	4.094789118	270270	0.74214078	1.899880396	0.660119604	2437.369458	82790.73773	0.306326036	0.007029564	28	30	37	52	65	85	93	96	99	100	1.142857143	42	0.042033797	15.56622443
28	5	152	12	2	19-1206	GVA-H-19-1206-012	(TJxTJ #5) x (TJxTJ #5)	West.Coast	2020-09-24	42	56	2.88	NA	NA	0.760257	0.542225	19	2.4	159.8442342	10	30	30	23.33333333	630	43.2	0.11591718	5	1.90051	17.32484453	0.213	33.51454	13.62095	79.83978	0.066070024	157.3452582	0.0262	1.25908	6.53934	16.06717	0.061289265	48.05648855	15.92586238	12	4.17	77	58	61.53251	54.80192	3349.5	232.6689	0.777523	44.63035	1.122817	4.405747004	355047	0.713212769	2.054052774	0.825947226	2545.657277	85316.53264	0.240296447	0.005785298	34	36	43	57	71	90	99	100	106	106	1.142857143	42	0.036763791	20.02977678
29	5	153	13	2	19-1206	GVA-H-19-1206-013	(TJxTJ #5) x (TJxTJ #5)	West.Coast	2020-09-24	42	56	1.56	NA	NA	0.374337	0.34654	22	1.95	86.60781897	5	30	25	20	565	42	0.121235644	4	1.64202	13.4667957	0.1328	27.34375	12.25816	63.77608	0.084479687	205.9017319	0.0143	0.85148	4.52136	10.58273	0.095540802	59.54405594	30.12993495	15	3.33	62	60	39.82462	49.0408	1953	177.7308	0.776938	39.2072	0.812071	5.217224052	166005	0.925743381	1.444159674	0.115840326	2609.487952	71353.18618	0.429825524	0.008699495	32	34	38	49	63	77	82	85	85	87	0.873015873	35	0.035767649	17.97581036
30	5	154	14	2	19-1206	GVA-H-19-1206-014	(TJxTJ #5) x (TJxTJ #5)	West.Coast	2020-09-24	42	56	2.52	NA	NA	0.655006	0.488856	19	2.52	159.6029599	10	30	30	23.33333333	630	40.4	0.131376048	3	1.72595	15.30586458	0.1206	21.81545	13.25729	49.51229	0.111827345	180.8909619	0.0161	0.85319	4.36573	10.17155	0.103629009	52.9931677	25.39760128	11	4.55	84	49	63.03174	51.61395	3234	229.2914	0.772991	54.46232	1.221215	4.937359352	310464	0.746338201	1.880772268	0.639227732	4053.532338	88429.63205	0.284830551	0.00605794	28	31	36	54	69	85	92	94	96	96	1.079365079	28	0.0459228	14.36909312
31	5	155	15	2	19-1206	GVA-H-19-1206-015	(TJxTJ #5) x (TJxTJ #5)	West.Coast	2020-09-24	42	56	4.08	NA	NA	1.111094	0.720121	26	3.13	282.1304665	2	25	40	22.33333333	560	45.4	0.153587771	5	1.74732	14.95018522	0.1687	33.60602	12.78647	77.07017	0.071097497	199.2058091	0.0257	1.05102	4.94664	11.16642	0.105923647	40.89571984	15.1300515	12	4.17	87	63	64.041	57.10736	3654	242.2967	0.782138	49.61635	1.121414	3.288650645	401940	0.648118881	2.644325035	1.435674965	4268.648488	143452.2865	0.356899752	0.006578905	34	37	48	62	79	95	101	104	110	110	1.206349206	35	0.037278409	21.80250546
1	6	156	1	1	19-1177	GVA-H-19-1177-001	(Winterlake #8) x TJ's CBD	T1.R4	2020-10-09	63	70	8.89	NA	NA	2.603244	1.528544	9	5.65	1353.881135	20	40	30	30	835	46.5	0.121899371	7	1.78353	17.07910717	0.3599	53.08142	14.31969	107.61852	0.057594149	147.4893582	0.0346	0.90796	4.28091	10.23583	0.108900645	26.2416185	3.13700753	7	7.14	131	113	76.74796	122.9075	9432	399.3109	0.743347	32.20304	0.624437	3.623171704	1443096	0.587168932	5.219931808	3.670068192	4247.135315	225443.9735	0.156222437	0.003617176	37	38	45	59	79	101	125	148	153	162	1.984126984	49	0.040878684	18.70802745
2	6	157	2	1	19-1177	GVA-H-19-1177-002	(Winterlake #8) x TJ's CBD	T1.R4	2020-10-09	63	85	6.12	NA	NA	1.885411	1.117901	10	4.52	716.7212725	20	25	45	30	722.5	53.9	0.126096566	7	1.92356	17.08363064	0.3739	56.57634	13.26627	107.30593	0.061744356	151.3140947	0.0492	1.20296	5.60863	12.54115	0.096113928	24.4504065	4.171551263	9	5.56	118	80	77.98718	91.5478	7139	339.07	0.780313	40.1261	0.851874	3.786442319	935209	0.592921649	3.628680495	2.491319505	2989.839529	169154.1778	0.180873129	0.003880074	40	43	49	58	71	85	103	118	131	134	1.492063492	49	0.028049239	26.43357887
3	6	158	3	1	19-1177	GVA-H-19-1177-003	(Winterlake #8) x TJ's CBD	T1.R4	2020-10-09	85	92	10.19	NA	NA	3.118272	1.721265	6	6.02	1669.837758	10	15	35	20	462.5	50.6	0.123583718	7	2.02606	18.77526065	0.4181	65.25769	13.84119	111.40428	0.066075097	156.0815355	0.0534	1.28668	5.65026	13.00808	0.095555132	24.09513109	2.465433503	7	7.14	119	65	116.3626	83.7929	9460.5	400.311	0.741872	45.24175	1.388693	3.033891848	1560982.5	0.551993219	5.624810905	4.565189095	4116.873954	268657.6842	0.172108069	0.003603379	33	35	45	57	79	99	124	146	165	176	2.26984127	49	0.041686804	17.99977901
4	6	159	4	1	19-1177	GVA-H-19-1177-004	(Winterlake #8) x TJ's CBD	T1.R4	2020-10-09	70	85	7.88	NA	NA	2.399971	1.378815	6	5.76	1337.624807	30	25	30	28.33333333	715	55	0.137061167	7	1.49783	14.72802215	0.3615	48.60278	14.71892	119.18938	0.042992812	134.4475242	0.0335	0.83448	3.87803	8.93318	0.131405525	24.90985075	2.851434392	7	7.14	153	66	116.603	97.22268	11322	427.6513	0.777953	51.89242	1.199339	4.717557004	1743588	0.574513192	4.527163953	3.352836047	3814.149378	185378.2631	0.106319993	0.002596464	39	45	57	67	87	106	125	142	154	154	1.825396825	35	0.032689616	27.40783844
5	6	160	5	1	19-1177	GVA-H-19-1177-005	(Winterlake #8) x TJ's CBD	T1.R4	2020-10-09	70	85	7.02	NA	NA	2.148539	1.251323	1	5.06	911.6089255	40	75	35	50	1467.5	47.5	0.110004096	7	1.55896	12.82944304	0.2191	38.01922	12.30482	102.68761	0.045308217	173.5245094	0.0274	0.898	4.70462	10.60673	0.100305136	32.77372263	6.264962574	10	5	129	63	93.00134	89.46647	8320.5	364.9356	0.785103	46.13218	1.039511	3.872631588	1081665	0.582406463	4.088493372	2.931506628	5711.195801	217135.2096	0.200741643	0.003779815	32	35	42	52	65	77	97	114	130	136	1.650793651	49	0.030822696	21.85913025
6	6	161	6	1	19-1177	GVA-H-19-1177-006	(Winterlake #8) x TJ's CBD	T1.R4	2020-10-09	70	85	8.66	2.5	1.42	2.628015	1.494448	1	4.65	990.632521	10	20	70	33.33333333	720	51.1	0.144845786	6	1.72278	17.08883529	0.3709	54.6323	14.83908	118.1939	0.049143855	147.2965759	0.032	0.84636	4.18677	9.56739	0.116192485	26.44875	4.067348578	8	6.25	118	97	92.31468	112.681	9853	409.9913	0.736596	31.57419	0.819257	3.749217565	1655304	0.568660377	4.924598863	3.735401137	4029.247776	220127.0733	0.132982868	0.002975042	40	43	52	65	83	107	134	152	168	175	2.142857143	49	0.036417563	23.29543973
7	6	162	7	1	19-1177	GVA-H-19-1177-007	(Winterlake #8) x TJ's CBD	T1.R4	2020-10-09	85	92	8.5	NA	NA	2.624177	1.470728	11	5.43	1289.094504	0	15	25	13.33333333	332.5	52.5	0.112753048	5	2.08169	21.02085087	0.3727	62.60992	15.08968	106.46688	0.069410306	167.9901261	0.0367	1.05372	4.82254	10.97938	0.109844788	28.71171662	3.061175374	6	8.33	125	65	107.9363	82.59691	8875	381.0665	0.768027	49.17298	1.306784	3.382012722	1357875	0.560453049	4.763850914	3.736149086	3946.144352	247067.7822	0.181951787	0.003508313	41	41	49	63	74	94	109	133	153	167	2	56	0.031240927	25.51366034
8	6	163	8	1	19-1177	GVA-H-19-1177-008	(Winterlake #8) x TJ's CBD	T1.R4	2020-10-09	70	85	8.06	NA	NA	2.452597	1.4055	4	5.87	1380.181685	30	60	65	51.66666667	1362.5	58	0.11252901	5	1.36213	11.00960576	0.2508	38.88329	12.09333	93.49129	0.055902414	155.0370415	0.0281	0.84928	4.51482	10.10837	0.104447609	30.22348754	4.060383533	8	6.25	151	75	101.6083	103.64	10494.5	410.4966	0.782623	46.75939	0.980397	4.278933718	1500713.5	0.573066019	4.618912116	3.441087884	5604.066986	217904.5618	0.145200641	0.003077811	39	43	53	63	80	99	113	130	143	153	1.80952381	42	0.031838331	26.16077427
9	6	164	9	1	19-1177	GVA-H-19-1177-009	(Winterlake #8) x TJ's CBD	T1.R4	2020-10-09	85	92	8.57	NA	NA	2.644643	1.481105	10	5.38	1318.506959	30	25	30	28.33333333	715	58.5	0.116297104	7	1.6706	15.49829537	0.3239	52.99663	13.87548	114.78884	0.05054274	163.6203458	0.0286	0.73781	3.59117	8.40652	0.131196395	25.79755245	3.468106886	7	7.14	145	84	104.3132	103.5966	10802.5	415.8196	0.785099	44.41337	1.006918	4.084672298	1717597.5	0.560039673	4.799539995	3.770460005	4572.723063	242338.9122	0.141091794	0.002794333	37	39	50	64	85	107	126	147	159	174	2.174603175	42	0.039090471	21.51382185
10	6	165	10	1	19-1177	GVA-H-19-1177-010	(Winterlake #8) x TJ's CBD	T1.R4	2020-10-09	70	85	7.19	NA	NA	2.19824	1.276525	9	5.54	1036.52043	45	65	55	55	1485	50.1	0.129777206	7	1.27753	11.80865598	0.2552	39.92606	13.84147	132.76331	0.028464934	156.4500784	0.0374	1.11205	5.17717	11.6899	0.102261601	29.73395722	4.825816324	8	6.25	138	60	97.58074	85.8021	8280	366.7657	0.773505	53.53077	1.137277	3.766649683	1068120	0.580703199	4.175256	3.014744	5002.05721	199712.4363	0.186975655	0.003908977	38	42	49	60	72	93	108	121	129	129	1.444444444	42	0.031748209	24.17346227
